customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
5224,Richard Lewis,richard.lewis5224@example.com,Netherlands,2020-11-05,Basic,702.54
5225,Mary Silva,mary.silva5225@example.com,Brazil,2022-05-14,Basic,372.58
5226,Emily Walker,emily.walker5226@example.com,France,2019-09-08,Standard,285.60
5227,Donald Clark,donald.clark5227@example.com,Canada,2021-06-16,Standard,2467.74
5228,Daniel Gonzalez,daniel.gonzalez5228@example.com,Canada,2021-07-22,Standard,3066.65
5229,Ingrid Wilson,ingrid.wilson5229@example.com,Germany,2018-09-01,Standard,2563.56
5230,Patricia Williams,patricia.williams5230@example.com,United States,2024-05-27,Standard,3434.20
5231,Sofia Williams,sofia.williams5231@example.com,India,2022-06-20,Basic,285.65
5232,Steven Martinez,steven.martinez5232@example.com,France,2020-12-14,Standard,1504.94
5233,Kimberly Perez,kimberly.perez5233@example.com,Australia,2022-02-05,Standard,1134.81
5234,Barbara Gonzalez,barbara.gonzalez5234@example.com,United Kingdom,2022-08-13,Basic,343.87
5235,John Patel,john.patel5235@example.com,United Arab Emirates,2025-07-11,Standard,3098.23
5236,John Taylor,john.taylor5236@example.com,Singapore,2024-05-26,Standard,3000.08
5237,Robert Brown,robert.brown5237@example.com,Singapore,2021-06-14,Basic,467.93
5238,Hans Chen,hans.chen5238@example.com,Australia,2018-11-15,Standard,498.92
5239,Omar Silva,omar.silva5239@example.com,Mexico,2024-08-20,Standard,2995.27
5240,Christopher Garcia,christopher.garcia5240@example.com,Canada,2025-08-28,Premium,13527.51
5241,Steven Wilson,steven.wilson5241@example.com,Brazil,2021-02-07,Basic,321.43
5242,Robert Martin,robert.martin5242@example.com,Brazil,2023-01-12,Basic,340.04
5243,Jennifer Allen,jennifer.allen5243@example.com,Spain,2022-07-31,Standard,2142.26
5244,Wei Smith,wei.smith5244@example.com,Brazil,2024-07-18,Standard,1764.11
5245,Wei Kim,wei.kim5245@example.com,Singapore,2022-04-20,Basic,438.05
5246,Elizabeth Ali,elizabeth.ali5246@example.com,Italy,2022-03-08,Standard,2905.66
5247,Lisa Sanchez,lisa.sanchez5247@example.com,Mexico,2024-07-28,Standard,1624.72
5248,Kimberly Kim,kimberly.kim5248@example.com,France,2019-11-04,Standard,2865.26
5249,Omar Anderson,omar.anderson5249@example.com,United Kingdom,2024-06-10,Premium,11156.83
5250,Ashley Ramirez,ashley.ramirez5250@example.com,Singapore,2018-03-13,Basic,252.44
5251,Donald Singh,donald.singh5251@example.com,Japan,2022-09-26,Standard,863.99
5252,Elizabeth Jones,elizabeth.jones5252@example.com,India,2018-10-03,Standard,1021.87
5253,Jennifer Wright,jennifer.wright5253@example.com,United States,2021-06-16,Standard,2041.30
5254,Mark Thomas,mark.thomas5254@example.com,Mexico,2019-01-05,Standard,1162.66
5255,Carlos Mueller,carlos.mueller5255@example.com,United Kingdom,2020-12-05,Standard,1929.79
5256,Karen Rodriguez,karen.rodriguez5256@example.com,India,2024-10-16,Premium,5411.92
5257,Michael Johnson,michael.johnson5257@example.com,Italy,2025-07-16,Basic,133.19
5258,Carlos Anderson,carlos.anderson5258@example.com,Brazil,2025-03-27,Basic,180.53
5259,Daniel Garcia,daniel.garcia5259@example.com,Italy,2025-08-25,Standard,2858.79
5260,Anthony Clark,anthony.clark5260@example.com,Singapore,2023-07-29,Standard,2020.45
5261,Michael Wilson,michael.wilson5261@example.com,Germany,2022-02-10,Premium,2992.61
5262,Yuki Gonzalez,yuki.gonzalez5262@example.com,India,2023-10-07,Premium,6860.54
5263,Sarah Clark,sarah.clark5263@example.com,Japan,2018-11-18,Basic,279.41
5264,Michelle King,michelle.king5264@example.com,India,2025-02-25,Basic,134.23
5265,Linda Young,linda.young5265@example.com,India,2021-11-08,Standard,3531.93
5266,Michelle Brown,michelle.brown5266@example.com,Japan,2021-05-28,Basic,564.71
5267,Yuki Jones,yuki.jones5267@example.com,Japan,2022-03-17,Basic,264.23
5268,Kimberly Davis,kimberly.davis5268@example.com,India,2024-12-17,Standard,875.70
5269,Paul Wilson,paul.wilson5269@example.com,Canada,2024-08-03,Basic,176.27
5270,Paul Silva,paul.silva5270@example.com,Canada,2024-02-22,Basic,713.22
5271,Hans Williams,hans.williams5271@example.com,Germany,2023-12-23,Basic,52.02
5272,Thomas Harris,thomas.harris5272@example.com,United Kingdom,2025-11-21,Standard,2505.46
5273,Barbara Martin,barbara.martin5273@example.com,Canada,2025-09-23,Basic,486.61
5274,Lisa Torres,lisa.torres5274@example.com,Singapore,2020-09-18,Standard,3916.68
5275,Patricia Nguyen,patricia.nguyen5275@example.com,Canada,2019-12-12,Basic,50.65
5276,Christopher Martinez,christopher.martinez5276@example.com,Germany,2021-04-24,Standard,544.58
5277,Jennifer Jackson,jennifer.jackson5277@example.com,Canada,2020-03-16,Basic,199.57
5278,Nancy Kim,nancy.kim5278@example.com,Germany,2018-08-10,Standard,3818.63
5279,Christopher Anderson,christopher.anderson5279@example.com,United States,2021-06-12,Premium,5858.82
5280,Mark Lewis,mark.lewis5280@example.com,Spain,2025-12-27,Standard,579.27
5281,Patricia Flores,patricia.flores5281@example.com,Italy,2022-07-27,Basic,288.45
5282,Emily Martin,emily.martin5282@example.com,India,2021-08-02,Standard,1935.15
5283,Sofia Ali,sofia.ali5283@example.com,Italy,2021-06-05,Standard,1437.04
5284,Karen Davis,karen.davis5284@example.com,Italy,2020-01-23,Basic,478.11
5285,Michael Martinez,michael.martinez5285@example.com,Mexico,2024-09-15,Standard,1214.22
5286,Elizabeth Brown,elizabeth.brown5286@example.com,Spain,2018-12-03,Standard,3752.76
5287,Carlos Miller,carlos.miller5287@example.com,Canada,2025-10-16,Premium,11726.77
5288,Ananya Harris,ananya.harris5288@example.com,Canada,2018-03-12,Standard,423.72
5289,Hans Khan,hans.khan5289@example.com,Spain,2019-06-27,Basic,128.03
5290,Thomas Rodriguez,thomas.rodriguez5290@example.com,Canada,2022-07-15,Basic,428.44
5291,Anthony Allen,anthony.allen5291@example.com,United Kingdom,2025-09-15,Basic,66.97
5292,Ashley Thompson,ashley.thompson5292@example.com,Australia,2019-11-30,Basic,520.31
5293,Matthew Flores,matthew.flores5293@example.com,Australia,2019-08-22,Standard,315.81
5294,Richard Patel,richard.patel5294@example.com,Mexico,2025-12-11,Standard,528.13
5295,James Smith,james.smith5295@example.com,Germany,2019-07-24,Standard,2715.79
5296,Aarav Patel,aarav.patel5296@example.com,Spain,2021-12-11,Basic,393.82
5297,Hans Rodriguez,hans.rodriguez5297@example.com,Brazil,2018-07-21,Standard,2873.14
5298,David Martinez,david.martinez5298@example.com,Spain,2025-05-31,Premium,8022.93
5299,Sarah Scott,sarah.scott5299@example.com,Brazil,2019-06-12,Standard,1165.54
5300,Richard Scott,richard.scott5300@example.com,Canada,2019-08-16,Standard,2518.23
5301,Jennifer Jackson,jennifer.jackson5301@example.com,United Arab Emirates,2018-07-03,Standard,1458.49
5302,Steven Kim,steven.kim5302@example.com,United Arab Emirates,2019-08-27,Premium,13875.86
5303,Kimberly Sanchez,kimberly.sanchez5303@example.com,Australia,2018-06-29,Premium,5744.47
5304,Mary Lopez,mary.lopez5304@example.com,Singapore,2020-01-16,Basic,209.72
5305,Anthony Thompson,anthony.thompson5305@example.com,United Arab Emirates,2023-05-09,Basic,210.79
5306,Betty Khan,betty.khan5306@example.com,India,2018-06-20,Basic,574.41
5307,Mary Taylor,mary.taylor5307@example.com,Spain,2023-08-21,Basic,777.64
5308,Donna Allen,donna.allen5308@example.com,Australia,2025-09-18,Standard,1186.42
5309,John Miller,john.miller5309@example.com,India,2025-01-12,Basic,672.80
5310,Margaret Rodriguez,margaret.rodriguez5310@example.com,Japan,2023-07-09,Standard,2217.20
5311,Steven Lewis,steven.lewis5311@example.com,Australia,2021-11-24,Basic,340.45
5312,Michelle Flores,,Canada,2020-04-23,Basic,311.48
5313,Patricia Clark,patricia.clark5313@example.com,United Arab Emirates,2019-07-20,Standard,3404.71
5314,Mary Garcia,mary.garcia5314@example.com,Netherlands,2020-03-03,Basic,444.81
5315,James Moore,james.moore5315@example.com,Mexico,2021-02-08,Standard,2728.55
5316,Mark Garcia,mark.garcia5316@example.com,Mexico,2018-03-05,Basic,171.46
5317,Mary Wilson,mary.wilson5317@example.com,Netherlands,2020-11-16,Standard,3455.98
5318,Kimberly Nguyen,kimberly.nguyen5318@example.com,Netherlands,2021-08-14,Basic,583.88
5319,Emily Hernandez,emily.hernandez5319@example.com,Mexico,2021-04-02,Basic,246.43
5320,Donna Ali,donna.ali5320@example.com,France,2023-02-26,Basic,647.10
5321,Carlos Brown,carlos.brown5321@example.com,Germany,2021-06-14,Basic,352.40
5322,Emily Thomas,emily.thomas5322@example.com,United Arab Emirates,2019-01-16,Standard,3837.79
5323,Anthony Walker,anthony.walker5323@example.com,United States,2024-04-30,Standard,1459.25
5324,Joseph Rodriguez,joseph.rodriguez5324@example.com,Australia,2023-07-15,Standard,229.74
5325,Emily Taylor,emily.taylor5325@example.com,Netherlands,2023-10-19,Basic,323.21
5326,Aarav King,aarav.king5326@example.com,Australia,2021-09-20,Basic,304.00
5327,Wei Martinez,wei.martinez5327@example.com,United Kingdom,2022-02-14,Standard,3142.33
5328,Wei Wright,wei.wright5328@example.com,Singapore,2019-10-13,Standard,2197.04
5329,David Ali,david.ali5329@example.com,United States,2019-03-30,Standard,2202.38
5330,Elizabeth Thomas,elizabeth.thomas5330@example.com,United States,2022-11-25,Standard,3613.46
5331,Steven Perez,steven.perez5331@example.com,Italy,2021-05-05,Standard,2789.73
5332,Margaret Young,margaret.young5332@example.com,Spain,2023-07-22,Basic,401.91
5333,Michelle Sanchez,michelle.sanchez5333@example.com,Netherlands,2024-03-09,Standard,1031.48
5334,Sarah Rossi,sarah.rossi5334@example.com,India,2024-06-12,Standard,2004.79
5335,Elizabeth Garcia,elizabeth.garcia5335@example.com,Spain,2020-04-01,Standard,508.41
5336,Donald Lee,donald.lee5336@example.com,Spain,2025-12-14,Basic,263.80
5337,Aarav Hernandez,aarav.hernandez5337@example.com,Italy,2024-12-25,Basic,390.84
5338,Paul Ali,paul.ali5338@example.com,France,2018-12-23,Standard,3874.48
5339,Robert Ali,robert.ali5339@example.com,Japan,2022-04-30,Standard,2798.84
5340,David Ramirez,david.ramirez5340@example.com,Netherlands,2019-05-08,Standard,3388.32
5341,Ananya Davis,ananya.davis5341@example.com,Mexico,2023-07-13,Basic,339.52
5342,Nancy Anderson,nancy.anderson5342@example.com,Australia,2021-12-27,Standard,3191.10
5343,Robert Costa,robert.costa5343@example.com,Spain,2022-11-21,Standard,1380.59
5344,Linda Flores,linda.flores5344@example.com,Japan,2024-09-18,Standard,1821.72
5345,Carlos Smith,carlos.smith5345@example.com,United States,2024-05-06,Basic,764.33
5346,Daniel Mueller,daniel.mueller5346@example.com,United Kingdom,2018-09-07,Standard,3373.27
5347,Betty Gonzalez,betty.gonzalez5347@example.com,Canada,2021-09-02,Basic,460.49
5348,Ananya Patel,ananya.patel5348@example.com,United Arab Emirates,2021-02-24,Standard,749.42
5349,Kimberly Moore,kimberly.moore5349@example.com,Netherlands,2020-05-30,Basic,244.25
5350,Wei Hill,wei.hill5350@example.com,Australia,2022-08-08,Standard,2302.53
5351,Andrew Patel,andrew.patel5351@example.com,France,2022-11-21,Standard,2688.65
5352,Patricia Garcia,patricia.garcia5352@example.com,Singapore,2023-09-05,Basic,776.66
5353,Sarah Smith,sarah.smith5353@example.com,Germany,2021-05-13,Basic,442.84
5354,Robert Perez,robert.perez5354@example.com,Brazil,2020-09-18,Basic,299.78
5355,Kimberly Sanchez,kimberly.sanchez5355@example.com,Italy,2023-06-14,Standard,596.44
5356,Daniel Lee,daniel.lee5356@example.com,Australia,2018-03-06,Standard,1511.19
5357,Donna Martinez,donna.martinez5357@example.com,United States,2024-11-24,Basic,712.42
5358,Ashley Moore,ashley.moore5358@example.com,Singapore,2022-07-09,Basic,506.39
5359,William Young,william.young5359@example.com,Spain,2021-09-24,Premium,11742.03
5360,Betty Khan,betty.khan5360@example.com,France,2024-12-31,Basic,458.71
5361,Michael Hill,michael.hill5361@example.com,Italy,2023-12-14,Standard,3319.84
5362,Daniel Clark,daniel.clark5362@example.com,Spain,2025-08-28,Standard,783.54
5363,Steven White,steven.white5363@example.com,United Kingdom,2018-12-17,Basic,703.58
5364,Daniel Lee,daniel.lee5364@example.com,Singapore,2025-04-12,Basic,670.74
5365,Susan Scott,susan.scott5365@example.com,United States,2025-07-21,Standard,2089.08
5366,Nancy Lee,nancy.lee5366@example.com,Canada,2019-10-13,Standard,1667.85
5367,Anthony Taylor,anthony.taylor5367@example.com,Mexico,2022-02-27,Standard,1711.13
5368,Ananya Allen,ananya.allen5368@example.com,Italy,2022-06-08,Standard,209.61
5369,Emily Flores,emily.flores5369@example.com,United States,2023-05-23,Basic,664.11
5370,Jennifer Chen,jennifer.chen5370@example.com,Mexico,2025-10-25,Basic,455.61
5371,Michael Hill,michael.hill5371@example.com,Brazil,2023-06-03,Standard,1623.65
5372,Robert Martinez,robert.martinez5372@example.com,Italy,2021-02-09,Standard,1335.95
5373,Karen Hill,karen.hill5373@example.com,India,2020-04-23,Basic,537.75
5374,Margaret Moore,margaret.moore5374@example.com,United Kingdom,2023-10-31,Standard,3085.47
5375,Hans Thomas,hans.thomas5375@example.com,Spain,2021-10-09,Standard,2719.26
5376,Donald Moore,donald.moore5376@example.com,Australia,2021-12-06,Standard,1641.09
5377,Christopher Nguyen,christopher.nguyen5377@example.com,Brazil,2018-03-18,Basic,289.32
5378,Karen Rossi,karen.rossi5378@example.com,Spain,2025-12-11,Standard,998.94
5379,Karen Anderson,karen.anderson5379@example.com,Australia,2024-01-09,Basic,376.60
5380,Ashley Miller,ashley.miller5380@example.com,Australia,2024-04-27,Standard,863.94
5381,Elizabeth Rossi,elizabeth.rossi5381@example.com,Mexico,2020-12-24,Premium,11979.86
5382,Patricia Young,patricia.young5382@example.com,Italy,2020-09-14,Standard,1334.14
5383,Linda Thompson,linda.thompson5383@example.com,Mexico,2023-03-15,Standard,1973.16
5384,Patricia Chen,patricia.chen5384@example.com,Canada,2021-09-26,Premium,10364.84
5385,Sandra Robinson,sandra.robinson5385@example.com,Netherlands,2021-03-24,Basic,491.65
5386,Thomas Thomas,thomas.thomas5386@example.com,Singapore,2025-05-24,Standard,1197.18
5387,Paul Walker,paul.walker5387@example.com,India,2022-02-05,Premium,8087.88
5388,Steven Perez,steven.perez5388@example.com,Canada,2020-07-03,Standard,1501.91
5389,Ananya Rossi,ananya.rossi5389@example.com,France,2019-01-26,Standard,1695.33
5390,Nancy Kim,nancy.kim5390@example.com,Germany,2024-12-12,Standard,2727.73
5391,Elizabeth Thomas,elizabeth.thomas5391@example.com,Japan,2022-02-11,Basic,773.39
5392,Daniel Scott,daniel.scott5392@example.com,Netherlands,2025-07-24,Premium,11748.40
5393,Daniel Young,daniel.young5393@example.com,France,2023-06-22,Basic,289.70
5394,Steven Miller,steven.miller5394@example.com,Australia,2018-07-01,Standard,790.46
5395,Kimberly Costa,kimberly.costa5395@example.com,Spain,2025-03-07,Basic,94.05
5396,Richard Clark,richard.clark5396@example.com,Germany,2025-05-07,Standard,3190.98
5397,Aarav Martin,aarav.martin5397@example.com,France,2018-03-16,Standard,1967.05
5398,Thomas Sanchez,thomas.sanchez5398@example.com,Brazil,2025-02-08,Basic,573.05
5399,Thomas Rossi,thomas.rossi5399@example.com,Spain,2024-08-13,Basic,391.31
5400,Omar Thomas,omar.thomas5400@example.com,Canada,2024-03-27,Basic,279.44
5401,Christopher Torres,christopher.torres5401@example.com,United States,2023-10-24,Standard,2908.90
5402,Ashley Jackson,ashley.jackson5402@example.com,Netherlands,2022-07-07,Standard,340.90
5403,Sandra Johnson,sandra.johnson5403@example.com,Singapore,2022-05-10,Standard,582.94
5404,Robert Robinson,robert.robinson5404@example.com,Spain,2018-05-08,Standard,2704.40
5405,John Silva,john.silva5405@example.com,Italy,2018-05-25,Premium,14221.52
5406,Sandra Torres,sandra.torres5406@example.com,France,2024-06-11,Basic,26.75
5407,Paul Ramirez,paul.ramirez5407@example.com,United Kingdom,2023-12-07,Basic,250.08
5408,Yuki Miller,yuki.miller5408@example.com,Italy,2019-10-02,Standard,617.40
5409,Lisa Nguyen,lisa.nguyen5409@example.com,Germany,2025-06-15,Basic,439.74
5410,Donna Ramirez,donna.ramirez5410@example.com,Spain,2020-10-20,Standard,1541.17
5411,Richard Ramirez,richard.ramirez5411@example.com,Germany,2022-02-16,Standard,3540.93
5412,Daniel Ali,daniel.ali5412@example.com,Australia,2018-07-06,Standard,2058.39
5413,Sandra Rodriguez,sandra.rodriguez5413@example.com,Japan,2020-05-28,Premium,5511.18
5414,Jennifer Wilson,jennifer.wilson5414@example.com,India,2019-03-13,Standard,3062.47
5415,Michelle Smith,michelle.smith5415@example.com,Germany,2018-07-13,Premium,9846.81
5416,Karen Hernandez,karen.hernandez5416@example.com,France,2024-11-21,Standard,1061.50
5417,Betty Singh,betty.singh5417@example.com,India,2023-05-20,Basic,569.81
5418,Carlos Torres,carlos.torres5418@example.com,Netherlands,2018-09-14,Standard,3812.64
5419,Sarah King,sarah.king5419@example.com,Germany,2025-11-21,Basic,614.12
5420,Wei Smith,wei.smith5420@example.com,United Arab Emirates,2023-02-12,Standard,2759.47
5421,Joseph White,joseph.white5421@example.com,Australia,2022-02-03,Basic,448.58
5422,Elizabeth Harris,elizabeth.harris5422@example.com,Japan,2019-12-15,Basic,779.45
5423,Nancy Lopez,nancy.lopez5423@example.com,Spain,2022-08-28,Basic,189.83
5424,Carlos Walker,carlos.walker5424@example.com,France,2025-12-08,Basic,622.72
5425,Robert Martinez,robert.martinez5425@example.com,Singapore,2023-11-13,Basic,312.27
5426,Donna Miller,donna.miller5426@example.com,United Kingdom,2025-07-16,Premium,3669.49
5427,Richard Hernandez,richard.hernandez5427@example.com,Spain,2025-05-17,Premium,4163.09
5428,David Harris,david.harris5428@example.com,Canada,2024-07-26,Premium,8360.01
5429,Ananya Wright,ananya.wright5429@example.com,United Kingdom,2021-09-26,Standard,3278.05
5430,Karen Sanchez,karen.sanchez5430@example.com,Netherlands,2021-07-28,Basic,361.20
5431,Thomas Patel,thomas.patel5431@example.com,Australia,2022-03-05,Standard,2860.25
5432,Barbara White,barbara.white5432@example.com,India,2021-02-21,Standard,1288.36
5433,Robert Davis,robert.davis5433@example.com,Netherlands,2025-09-17,Standard,2222.83
5434,Hans Khan,hans.khan5434@example.com,Germany,2022-04-14,Standard,3701.19
5435,Richard Allen,richard.allen5435@example.com,Spain,2021-10-16,Basic,115.51
5436,Susan Scott,susan.scott5436@example.com,Spain,2024-01-21,Basic,80.21
5437,Donna Wilson,donna.wilson5437@example.com,Italy,2022-10-23,Standard,2149.37
5438,Ingrid Miller,ingrid.miller5438@example.com,United Arab Emirates,2021-02-18,Standard,3475.43
5439,Jennifer Taylor,jennifer.taylor5439@example.com,United Kingdom,2019-11-11,Standard,306.02
5440,Robert Taylor,robert.taylor5440@example.com,Germany,2020-03-23,Standard,1123.15
5441,Sarah Brown,sarah.brown5441@example.com,Canada,2020-01-27,Basic,354.33
